ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,default payment next month
17031,50000,2,1,2,22,1,2,2,2,0,0,42611,0
21637,50000,2,3,2,22,2,2,2,0,0,0,24729,0
27657,50000,2,2,2,22,0,0,0,0,0,0,50635,1
2190,50000,2,2,2,22,0,0,0,0,0,0,18471,0
10774,50000,1,2,2,22,-1,0,0,2,0,0,5696,0
26616,50000,1,3,2,22,2,0,0,-1,0,0,47021,1
14712,50000,2,2,2,22,1,2,0,0,2,0,8566,0
21550,50000,2,3,2,22,-2,-2,-2,-2,-2,-2,2498,0
18314,50000,2,2,1,22,0,0,0,0,0,0,48560,1
10757,50000,1,2,2,22,2,2,2,0,0,0,13752,1
23918,50000,1,1,2,22,0,0,0,0,0,0,38251,0
2703,50000,2,1,2,22,0,-1,-1,-1,-1,-1,4124,0
7742,50000,1,2,2,22,0,0,0,-1,-1,0,49334,1
13018,50000,1,2,2,22,0,0,0,0,0,0,22616,1
5839,50000,2,3,2,22,2,2,0,0,0,0,22719,0
23936,50000,1,2,2,22,0,0,0,0,0,0,38311,1
10824,50000,2,3,2,22,0,0,0,0,0,-1,11867,0
21522,50000,2,2,2,22,0,0,0,0,0,0,51417,0
27656,50000,2,2,2,22,0,0,0,0,0,0,18293,0
21591,50000,2,2,2,22,0,0,0,0,-1,0,44593,0
928,50000,2,2,2,22,0,0,0,0,0,0,50342,1
1231,50000,2,2,2,22,0,0,0,0,0,0,50834,1
16991,50000,2,2,2,22,0,0,2,2,2,0,37253,0
5225,50000,1,2,2,22,2,2,2,0,0,0,50262,0
10771,50000,2,3,2,22,2,0,0,2,0,0,31285,0
18674,50000,2,2,2,22,0,0,0,0,0,0,28544,0
21538,50000,2,2,2,22,0,0,0,0,2,0,11970,1
23949,50000,1,2,2,22,0,0,0,0,0,-1,47871,0
16984,50000,2,3,2,22,0,0,0,0,0,0,18108,0
8298,50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0
12704,50000,2,2,2,22,3,2,0,0,0,0,50953,1
10930,50000,1,1,2,22,0,0,0,0,0,0,13444,0
7545,50000,2,1,2,22,0,0,0,0,0,0,49077,0
23911,50000,1,1,2,22,0,0,0,0,0,0,28725,1
13429,50000,2,3,2,22,2,2,2,0,0,0,42717,0
1542,50000,1,3,2,22,1,-2,-2,-2,-2,-2,0,0
19038,50000,2,1,2,22,0,0,-2,-2,-2,-2,2416,0
21836,50000,2,2,1,22,0,0,0,0,0,0,34250,1
25172,50000,2,1,2,22,0,0,0,0,0,0,8000,0
173,50000,2,2,2,22,-1,0,0,0,0,0,8567,0
25429,50000,2,3,2,22,0,0,0,2,2,0,46476,0
292,50000,2,2,2,22,1,-2,-2,-2,-2,-2,0,1
25430,50000,2,1,2,22,0,0,0,0,0,0,38393,1
10399,50000,1,2,2,22,0,0,0,-2,-2,-2,47478,0
99,50000,2,3,1,22,0,0,0,0,0,0,18722,0
9269,50000,2,2,2,22,0,-1,-1,0,0,0,1470,0
4576,50000,1,4,2,22,0,0,0,0,0,0,6514,0
25178,50000,2,3,1,22,1,4,3,2,0,0,20065,0
21600,50000,2,2,2,22,1,2,2,2,0,0,38633,1
18337,50000,2,1,2,22,0,0,0,2,0,-1,3560,1
18660,50000,2,2,1,22,0,0,2,0,0,0,25561,1
7134,50000,2,3,2,22,0,0,0,0,0,0,36926,0
6291,50000,2,2,2,22,0,0,0,0,0,0,38604,0
18360,50000,2,2,2,22,1,2,0,0,0,0,44980,1
23921,50000,1,3,1,22,0,0,0,0,0,0,45458,1
21727,50000,2,1,2,22,2,2,0,0,0,0,50345,1
27756,50000,2,2,2,22,0,0,0,0,-2,-2,50180,0
18348,50000,2,2,2,22,1,2,0,0,0,0,51798,0
14389,50000,1,3,2,22,0,0,0,0,0,0,45803,0
3400,50000,1,3,2,22,0,0,0,0,-1,-1,6673,1
6450,50000,2,3,2,22,0,0,0,0,0,0,46687,1
14610,50000,1,2,2,22,0,0,0,0,0,0,34033,1
15001,50000,2,1,2,22,0,0,0,-1,-1,-2,24763,1
17056,50000,2,3,1,22,2,2,2,2,2,2,40247,0
2705,50000,2,3,2,22,0,0,0,0,0,0,47066,0
14384,50000,2,2,2,22,-2,-2,-2,-2,-1,0,64498,1
14255,50000,1,2,2,22,1,2,0,0,0,0,50781,0
8847,50000,2,1,2,22,2,2,2,0,0,0,8823,1
398,50000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0
10973,50000,2,3,2,22,0,0,0,0,0,0,50089,0
1219,50000,2,1,2,22,0,0,0,0,0,0,8537,0
1746,50000,2,1,2,22,0,0,0,0,0,0,49459,0
21523,50000,2,1,2,22,1,2,0,0,0,0,4112,0
15668,50000,1,1,2,22,0,0,-1,0,0,0,45192,0
17022,50000,2,1,2,22,1,2,0,0,0,0,4434,0
8503,50000,2,2,2,22,2,2,2,0,0,0,50974,0
17055,50000,2,2,2,22,0,0,2,0,0,0,38340,0
8111,50000,2,3,1,22,2,2,2,2,2,2,40189,0
104,50000,2,3,2,22,0,0,0,0,0,0,44698,1
20355,50000,1,2,2,22,1,-1,-1,-1,-1,-2,0,0
25176,50000,2,2,1,22,1,1,2,2,2,2,44531,0
18384,50000,2,2,2,22,2,2,2,0,0,0,49559,1
10135,50000,2,1,1,22,-1,0,0,0,0,-1,5856,0
2666,50000,2,2,2,22,0,0,0,0,0,-1,29637,0
23901,50000,1,2,2,22,-1,-1,-2,-2,-2,-2,2454,0
2957,50000,2,1,2,22,0,0,0,0,0,0,41940,1
170,50000,2,2,2,22,0,0,0,0,0,0,28040,0
3077,50000,1,3,2,22,0,0,-1,0,0,0,48423,1
5550,50000,1,2,2,22,1,2,0,0,0,0,50043,1
24109,50000,1,2,2,22,2,2,2,0,0,0,45614,0
1954,50000,1,1,2,22,0,0,2,0,0,0,47726,1
18383,50000,2,3,2,22,2,-1,-1,2,0,0,1261,1
14310,50000,2,1,2,22,-1,0,0,0,0,0,45107,1
13595,50000,2,2,2,22,0,0,0,0,0,2,45675,1
21665,50000,2,1,2,22,0,0,0,0,0,0,49772,1
27757,50000,2,2,1,22,0,0,0,0,0,0,47718,0
798,50000,2,1,2,22,0,0,0,-1,-1,-2,13801,0
15728,50000,2,2,2,22,0,0,0,0,-1,0,50784,0
4968,50000,2,2,2,22,0,0,0,0,0,0,50186,1
13539,50000,2,1,2,22,0,0,0,0,0,0,49086,1
16990,50000,2,3,2,22,0,0,-1,0,-1,-1,46811,0
16009,50000,2,1,2,22,0,0,0,0,0,0,15787,0
12792,50000,2,2,2,22,0,0,0,0,0,0,44320,0
10187,50000,2,1,2,22,2,2,2,0,0,0,41632,1
16992,50000,2,2,2,22,2,2,2,2,2,2,36665,1
2941,50000,1,2,1,22,0,0,0,-1,-1,0,47559,0
1343,50000,2,1,2,22,-1,-1,-1,-1,-1,-1,586,1
12996,50000,2,2,2,22,0,0,0,0,0,0,22458,1
25492,60000,2,3,2,22,-1,-1,-1,-1,0,0,4049,0
2141,60000,2,1,2,22,2,0,0,0,0,-1,58841,1
10865,60000,2,5,2,22,0,0,0,0,0,0,61094,1
11007,60000,1,2,2,22,1,3,2,0,0,0,25300,0
2110,60000,2,2,2,22,0,0,-1,-1,0,0,11718,0
5584,60000,1,1,2,22,0,0,2,0,0,0,57392,1
12454,60000,2,2,2,22,1,2,2,0,0,0,52126,1
15757,60000,2,2,2,22,0,0,0,0,2,2,60434,0
21722,60000,2,1,2,22,0,0,0,0,0,0,57484,0
9924,60000,1,2,2,22,0,0,0,0,0,0,59575,0
15730,60000,2,2,2,22,0,0,0,0,0,0,60330,1
21531,60000,2,2,2,22,3,2,2,2,2,2,61558,1
21552,60000,2,2,2,22,2,0,0,0,0,0,46403,1
10577,60000,1,2,2,22,0,0,0,0,0,-1,60103,0
38,60000,2,2,2,22,0,0,0,0,0,-1,15054,0
15193,70000,2,3,2,22,0,0,0,0,0,0,53443,0
1485,70000,2,1,2,22,0,0,0,0,0,0,71358,0
18416,70000,2,2,2,22,0,0,0,0,0,0,53399,0
8911,70000,2,1,2,22,3,2,2,0,0,0,71501,0
18381,70000,2,2,2,22,2,0,0,0,0,0,34970,0
12770,70000,2,2,2,22,0,-1,0,0,0,0,9232,0
16008,70000,2,2,2,22,2,2,2,2,0,0,69242,1
18512,70000,2,2,2,22,0,0,0,0,0,0,66505,1
7907,70000,2,2,2,22,0,0,0,0,0,0,57889,0
1927,70000,2,2,2,22,0,0,0,0,0,0,65793,0
25184,70000,2,2,2,22,0,0,0,0,0,0,66007,0
15160,70000,2,2,2,22,2,2,2,2,0,0,64838,0
25294,70000,2,2,2,22,0,0,0,0,0,0,72473,0
18526,70000,2,2,2,22,0,0,0,2,0,0,32845,1
8765,70000,2,2,2,22,0,0,0,0,0,0,24817,0
5523,70000,2,2,2,22,0,0,2,0,0,0,31377,0
21539,70000,2,2,2,22,0,0,0,0,0,0,68969,0
27857,70000,2,2,2,22,0,0,0,0,0,0,66748,0
14731,70000,2,3,2,22,0,0,0,0,0,0,52899,0
3764,70000,2,2,2,22,0,0,0,0,0,-1,68247,0
21559,70000,2,1,1,22,0,0,0,0,2,0,64525,0
7570,80000,2,2,2,22,0,0,0,0,0,0,76737,0
22134,80000,2,1,2,22,1,2,2,-1,-1,-1,6261,0
5765,80000,2,3,2,22,0,0,-1,-1,-2,-2,37990,1
27654,80000,2,2,2,22,2,2,0,0,0,0,53023,1
841,80000,2,2,2,22,1,2,0,0,0,0,79318,0
1784,80000,2,1,2,22,-1,-1,0,0,-2,-2,10439,0
21752,80000,2,2,2,22,1,2,2,-2,-2,-2,7369,0
8727,80000,2,2,2,22,-1,-1,-1,-1,-1,-1,1812,0
27621,80000,2,2,2,22,0,0,0,0,0,0,1742,0
15167,80000,2,2,2,22,-1,-1,-1,0,0,-1,3436,0
14208,80000,2,2,1,22,-1,-1,-1,-1,0,-1,1941,0
27635,80000,2,1,2,22,-1,-1,-1,-1,-1,0,1807,0
18453,80000,2,1,2,22,0,0,0,0,0,0,48305,0
25345,80000,2,2,2,22,0,0,0,0,0,0,76405,1
21530,80000,2,2,2,22,0,0,0,0,0,0,77408,0
15161,80000,2,2,2,22,2,0,0,0,0,0,73954,1
15754,80000,2,1,2,22,0,-1,0,0,0,0,6518,0
18363,80000,2,2,2,22,-1,-1,-1,-1,-2,-2,1247,1
18338,80000,2,2,2,22,0,0,0,0,0,0,18429,1
25173,80000,2,2,2,22,1,-1,-1,-1,-1,-1,0,0
9449,80000,2,1,2,22,0,0,0,0,0,0,78028,0
19204,80000,2,2,2,22,-1,0,0,0,0,0,858,0
8863,80000,2,2,2,22,0,0,0,0,0,0,2524,0
5724,80000,2,2,2,22,3,2,0,0,0,2,42080,0
15758,80000,2,2,1,22,2,2,2,2,2,-2,79026,1
13747,80000,2,2,1,22,0,0,0,0,-2,-2,17087,0
7751,80000,2,2,2,22,0,0,0,0,0,0,80491,0
25275,80000,2,3,2,22,0,0,0,-1,-1,0,23023,0
17003,90000,2,3,2,22,0,0,0,0,0,0,68663,0
14938,100000,2,1,2,22,2,0,0,0,0,0,72222,0
25189,100000,2,2,1,22,0,0,0,0,0,0,100192,0
2694,100000,2,2,1,22,0,0,0,0,0,0,99415,0
20401,100000,1,2,2,22,0,0,0,0,0,0,35986,1
12298,100000,2,1,2,22,2,0,0,0,2,0,36891,1
15876,100000,2,1,2,22,1,2,0,0,0,0,74001,1
15748,100000,2,2,2,22,1,2,0,0,0,0,96491,0
26583,110000,1,2,2,22,0,0,0,0,0,0,99209,1
27726,110000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,1
21660,120000,2,2,1,22,2,2,0,0,0,0,121522,0
15760,130000,2,2,2,22,2,2,2,2,0,0,29929,1
18362,130000,2,2,2,22,0,-1,-1,0,-1,0,8570,0
21593,130000,2,2,2,22,1,-2,-1,2,2,-2,0,0
17846,130000,1,2,2,22,0,0,0,0,0,0,120479,0
29195,130000,1,2,3,22,0,0,-2,-2,-1,-1,25200,0
21683,130000,2,2,2,22,0,0,0,0,0,0,34970,0
7932,150000,2,2,2,22,0,0,0,-1,0,0,7600,0
23897,150000,1,2,2,22,-1,0,0,0,0,0,82791,0
15156,200000,2,2,2,22,0,0,0,0,0,2,205736,1
29217,10000,1,3,2,23,0,0,0,0,0,0,8604,1
14631,10000,1,2,2,23,3,2,2,2,2,2,10034,1
11226,10000,2,2,1,23,1,3,2,2,2,0,11640,1
29229,10000,1,2,2,23,0,0,0,0,0,0,7545,1
29221,10000,1,1,2,23,1,-2,-2,-2,-2,-2,0,1
17034,10000,2,1,2,23,3,2,2,7,7,7,2400,1
8627,10000,1,2,2,23,0,0,0,0,0,2,8109,0
2565,10000,2,1,2,23,1,-2,-2,-2,-2,-2,0,1
13407,10000,1,2,2,23,2,2,7,7,7,7,2400,1
21557,10000,2,1,2,23,2,0,0,0,0,2,3413,1
10106,10000,1,2,1,23,1,3,2,2,2,0,8679,0
10766,10000,1,2,2,23,2,0,0,0,0,0,8206,0
17842,10000,1,2,2,23,-1,-1,-1,-1,-1,-1,1473,0
2333,10000,1,1,2,23,2,2,2,2,-2,-1,2724,1
267,10000,1,3,2,23,0,0,0,0,0,2,6974,0
29262,10000,1,2,2,23,-1,0,-1,-1,-1,0,4812,1
2490,10000,1,2,2,23,0,0,0,0,2,2,5857,0
11487,10000,1,1,2,23,0,0,0,0,0,0,7684,1
7415,10000,2,2,2,23,1,-2,-2,-2,-2,-2,-1000,1
26636,10000,1,1,2,23,1,2,0,0,0,2,9020,1
17884,10000,1,3,2,23,0,0,0,0,0,0,5807,0
12876,10000,1,1,2,23,-1,2,-1,-1,-1,-2,780,1
6272,10000,2,1,2,23,2,2,7,7,7,6,2400,1
13624,10000,2,2,2,23,-1,5,4,3,2,2,4205,1
11785,10000,1,1,2,23,0,0,2,2,4,5,3035,1
29209,10000,1,1,2,23,0,0,0,0,0,0,6927,0
29224,10000,1,2,2,23,0,0,0,0,0,0,10041,1
11370,10000,1,2,2,23,0,0,-1,-1,0,0,17834,0
26646,10000,1,2,2,23,0,0,0,0,0,0,9984,1
20388,10000,1,1,2,23,-1,2,-1,-1,-1,-1,780,1
8444,10000,1,2,2,23,2,0,0,0,0,0,8638,0
20649,10000,1,3,2,23,0,0,0,0,0,0,7787,1
25464,10000,2,2,2,23,0,0,0,0,0,0,6969,0
15768,10000,2,2,2,23,0,0,0,0,0,2,5403,0
29235,10000,1,2,2,23,0,0,2,0,0,0,2427,1
21533,10000,2,2,2,23,1,2,3,3,2,0,5699,1
18341,10000,2,1,1,23,0,0,0,0,0,0,7641,0
10218,10000,1,2,2,23,0,-1,-1,-1,0,-1,3072,1
17841,10000,1,2,2,23,0,0,-1,0,0,0,5583,1
2701,10000,1,3,2,23,0,0,0,0,0,0,6001,1
8406,10000,1,2,2,23,-1,-1,0,-1,-1,-1,1504,0
12525,10000,1,2,2,23,3,2,2,0,0,0,4256,0
24106,10000,1,2,2,23,0,0,0,0,0,0,4304,1
8351,10000,1,2,2,23,0,0,0,0,0,0,5324,1
3559,10000,2,2,2,23,-2,-2,-2,-2,-2,-2,1082,1
22421,10000,2,2,2,23,0,0,0,0,2,0,8536,0
21545,10000,2,2,2,23,-1,-1,-1,0,0,0,9438,1
21708,10000,2,1,2,23,3,2,2,0,0,0,7067,1
26698,10000,1,2,2,23,0,0,0,0,0,0,8579,0
11507,10000,1,2,2,23,0,0,0,0,0,-2,2068,0
6745,10000,1,2,2,23,0,0,2,0,0,2,7886,1
6085,10000,1,1,2,23,2,2,3,3,3,3,1050,1
16502,10000,1,2,2,23,-1,0,0,0,0,-2,10078,1
26620,10000,1,2,2,23,2,0,0,2,2,2,5232,1
21638,10000,2,1,2,23,1,2,2,-1,-1,-2,8356,0
1186,10000,1,2,2,23,0,0,0,0,0,-2,3714,0
26621,10000,1,2,2,23,-2,-1,-1,-1,0,0,998,1
498,20000,1,2,2,23,0,0,2,0,0,0,16440,1
27858,20000,2,2,2,23,3,2,2,2,2,2,12508,1
3171,20000,2,1,2,23,1,2,2,2,0,0,10407,1
27711,20000,2,2,1,23,0,0,0,0,0,0,17049,0
23892,20000,1,3,2,23,1,2,-1,-1,0,0,19901,0
21585,20000,2,1,2,23,0,0,0,0,2,0,23809,0
12558,20000,2,1,2,23,0,0,0,0,0,0,16841,0
3999,20000,2,1,2,23,2,2,2,2,2,2,9736,1
11784,20000,2,5,2,23,0,0,0,0,0,-2,16371,1
12754,20000,2,1,2,23,1,-1,0,0,-1,-1,0,1
15437,20000,1,2,2,23,1,-2,-2,-2,-1,0,0,1
4354,20000,1,2,2,23,1,2,2,2,2,0,16332,1
10059,20000,2,2,2,23,1,2,0,0,0,0,17538,0
18323,20000,2,1,2,23,0,0,0,0,0,0,19422,0
26604,20000,1,1,2,23,0,0,0,0,0,0,19247,0
3381,20000,2,3,2,23,-1,-1,-1,0,0,-1,17432,0
11121,20000,2,2,2,23,-1,-1,-1,-1,-1,-1,390,0
20368,20000,1,2,2,23,1,2,4,3,2,2,11113,1
7096,20000,2,2,2,23,0,0,0,0,2,0,4561,1
29242,20000,1,1,2,23,0,0,0,2,2,2,11819,1
26618,20000,1,2,2,23,0,0,0,2,0,0,14784,0
24237,20000,1,3,2,23,2,0,0,0,0,-2,18337,1
1689,20000,1,2,2,23,0,0,2,0,0,0,18804,0
18466,20000,2,1,2,23,0,0,0,0,0,0,15781,1
7763,20000,1,2,2,23,0,0,0,0,0,0,10478,1
17013,20000,2,1,2,23,-1,-1,0,0,0,0,6916,0
8642,20000,1,1,2,23,1,2,3,2,0,0,18679,1
15734,20000,2,2,2,23,0,0,0,0,0,0,19242,0
11974,20000,2,2,2,23,0,0,0,0,0,0,16575,0
14292,20000,1,3,2,23,-1,-1,-1,0,0,0,1706,1
27639,20000,2,2,2,23,0,0,0,2,0,0,15071,1
1056,20000,1,2,2,23,0,0,0,0,0,0,18852,0
20389,20000,1,2,2,23,2,2,2,0,0,0,16771,1
8768,20000,1,2,2,23,0,0,2,0,0,0,13987,1
14149,20000,1,1,2,23,1,2,0,0,2,0,18551,1
515,20000,2,2,2,23,0,0,2,0,0,0,18355,1
1291,20000,2,1,2,23,0,0,-2,-1,0,0,6733,1
2481,20000,1,2,2,23,1,2,0,0,0,0,19403,1
13810,20000,1,2,2,23,0,0,2,2,0,0,9811,1
25210,20000,2,1,2,23,0,0,0,0,0,0,17849,0
2106,20000,1,1,2,23,-1,2,2,2,2,2,15383,1
15436,20000,1,2,2,23,0,0,0,2,0,0,13284,0
11436,20000,2,2,2,23,1,2,2,2,2,2,6218,1
18366,20000,2,2,1,23,-1,-1,-1,-1,0,-1,3426,1
7721,20000,2,1,2,23,0,0,0,0,0,0,19082,0
126,20000,1,2,2,23,1,-2,-2,-2,-2,-2,0,1
13502,20000,2,1,1,23,0,0,0,0,0,0,11862,1
21738,20000,2,1,2,23,-1,0,0,0,0,0,4456,1
10621,20000,2,2,2,23,-2,-2,-2,-2,-2,-2,9410,1
7355,20000,1,2,2,23,0,0,0,0,0,0,18497,1
21556,20000,2,2,2,23,1,2,0,0,0,2,15596,1
27672,20000,2,2,2,23,0,0,2,0,0,0,15675,1
232,20000,1,2,2,23,1,2,0,0,2,0,20235,1
29237,20000,1,2,2,23,0,0,0,0,0,0,18963,1
11387,20000,1,1,2,23,0,0,0,0,0,0,8693,0
26615,20000,1,2,2,23,3,2,2,-1,2,2,18781,0
12310,20000,2,3,1,23,0,0,0,0,0,0,17589,1
23966,20000,1,2,2,23,0,0,0,0,0,0,20432,0
13580,20000,1,3,2,23,0,0,-1,0,0,0,17010,1
24045,20000,1,2,2,23,0,0,0,0,0,0,9550,0
7968,20000,2,2,2,23,0,0,0,0,0,0,16622,0
5033,20000,2,1,2,23,0,0,0,0,0,0,14605,1
16523,20000,1,2,2,23,1,2,0,0,0,0,17845,1
15800,20000,2,2,2,23,0,0,0,0,2,0,13858,0
23924,20000,1,2,2,23,1,2,0,0,0,0,16830,0
25196,20000,2,2,2,23,1,-1,2,0,0,0,16674,1
16571,20000,1,2,2,23,-1,-1,0,-1,0,-1,4584,1
18955,20000,2,1,2,23,0,0,0,0,0,0,16178,1
15752,20000,2,1,2,23,2,0,0,0,0,0,17476,1
18367,20000,2,1,2,23,-1,-1,-1,-1,-1,-1,1207,0
1448,20000,2,2,2,23,-1,-1,-1,2,-1,-1,7186,0
7402,20000,1,3,2,23,0,0,0,0,0,0,17030,0
18539,20000,2,2,2,23,0,0,-1,0,0,0,10513,1
15599,20000,2,1,2,23,2,0,0,0,0,0,19175,0
835,20000,2,1,2,23,0,0,0,0,0,-2,17246,1
6530,20000,2,2,2,23,0,0,0,0,0,0,16740,0
23900,20000,1,2,2,23,2,0,0,2,2,-2,15021,1
7678,20000,2,3,1,23,0,0,0,0,2,2,20030,0
11083,20000,2,2,1,23,0,0,0,0,0,0,18774,1
2095,20000,1,1,2,23,2,2,0,0,0,0,15077,0
2525,20000,1,2,2,23,-1,0,-1,0,0,0,5044,1
25264,20000,2,2,2,23,0,0,0,0,0,0,13291,0
18673,20000,2,1,2,23,-1,-1,-1,-1,-1,-1,1174,1
20384,20000,1,2,2,23,0,0,0,0,0,0,15932,1
20372,20000,1,3,2,23,0,0,0,0,0,0,8038,1
9822,20000,2,2,1,23,1,2,2,2,2,3,7979,1
15455,20000,1,2,2,23,2,2,2,0,0,-2,7130,1
12775,20000,2,2,2,23,2,2,2,2,4,3,18495,1
1210,20000,1,3,1,23,-1,-1,0,0,0,0,3675,1
11472,20000,2,2,2,23,2,0,0,0,0,0,16235,1
9257,20000,2,3,1,23,1,2,2,-2,-2,-2,14428,1
20379,20000,1,1,2,23,0,0,3,2,0,0,3286,0
21435,20000,2,3,1,23,0,0,0,0,0,0,5373,1
12617,20000,1,1,2,23,0,0,0,0,0,-1,18055,1
27681,20000,2,1,2,23,-1,0,0,0,0,0,19364,0
7482,20000,2,1,2,23,0,0,2,0,0,0,11672,0
6708,20000,2,2,2,23,0,0,0,0,0,-1,17772,0
26641,20000,1,1,2,23,2,2,2,2,2,2,5996,1
26606,20000,1,2,2,23,3,2,2,7,7,6,2400,1
1394,20000,2,1,2,23,0,0,0,0,0,0,19990,1
14164,20000,1,3,2,23,-1,0,0,0,0,0,9525,0
13640,20000,2,2,2,23,2,0,0,0,0,0,11995,1
21560,20000,2,3,0,23,0,0,0,0,0,0,14702,1
3683,20000,2,2,2,23,0,0,0,0,-1,2,16641,0
26613,20000,1,2,2,23,0,0,0,0,0,0,19178,1
5541,20000,2,1,2,23,0,0,0,2,0,0,17229,0
29202,20000,1,2,2,23,1,2,2,0,0,2,17081,1
5052,20000,2,1,2,23,0,0,0,-2,-2,-1,11967,0
11333,20000,2,2,2,23,-1,0,0,0,0,0,6872,0
13232,20000,1,2,2,23,2,2,7,7,6,5,2400,1
29236,20000,1,2,2,23,0,0,0,0,0,0,16994,1
26719,20000,1,2,2,23,0,0,0,0,0,0,13422,0
21973,20000,2,2,2,23,2,2,0,0,0,0,12492,1
14874,20000,1,2,2,23,1,2,0,0,0,-2,9352,1
6576,20000,2,2,2,23,0,0,0,0,2,2,11564,1
13062,20000,1,2,2,23,0,0,0,-1,-1,2,17821,0
5887,20000,1,2,2,23,1,2,2,2,2,0,4673,0
1739,20000,2,2,2,23,0,0,0,0,0,0,17257,1
26610,20000,1,2,2,23,0,0,2,2,4,3,10208,1
18306,20000,2,1,2,23,0,0,0,0,0,0,16931,1
3279,20000,2,1,2,23,0,0,3,2,2,0,16918,1
23980,20000,1,2,2,23,2,0,0,2,0,0,15789,1
2093,20000,1,3,2,23,0,0,0,0,0,0,10103,0
24009,20000,1,3,3,23,0,0,0,0,0,0,18455,1
8972,20000,2,1,2,23,0,0,2,0,0,0,6988,1
12758,20000,1,2,2,23,0,0,0,0,0,0,17728,0
13219,20000,1,1,2,23,2,0,0,2,2,2,3206,1
27664,20000,2,2,2,23,0,0,3,2,0,0,14418,1
24066,20000,1,1,2,23,-1,-1,-1,-1,-1,-1,14697,1
20399,20000,1,2,2,23,3,3,2,0,0,2,11859,1
23957,20000,1,1,2,23,0,0,0,0,0,0,10242,1
6550,20000,1,1,2,23,0,0,0,0,0,0,5565,0
10317,20000,2,3,2,23,0,0,2,2,2,2,13884,1
9584,20000,1,1,2,23,2,2,2,2,2,2,7040,1
13820,20000,1,3,2,23,0,0,0,-1,-1,-1,2331,1
5739,20000,1,3,2,23,1,2,2,3,2,2,9126,1
3303,20000,1,2,2,23,1,3,2,2,0,0,17529,1
9696,20000,2,2,2,23,0,0,0,0,0,0,4731,0
4778,20000,1,1,2,23,1,-2,-2,-2,-2,-2,-348,1
2880,20000,2,1,2,23,-1,-1,-1,-1,-1,-2,292,0
12751,20000,1,3,2,23,1,2,0,0,0,3,14034,1
23915,20000,1,3,2,23,0,0,0,0,0,0,19812,1
13042,20000,1,1,2,23,0,0,0,0,0,0,15196,0
15749,20000,2,2,1,23,1,2,0,0,0,2,15988,1
29210,20000,1,2,2,23,0,-1,-1,-1,0,0,6321,1
14957,20000,2,1,2,23,0,0,0,0,0,0,17165,0
10706,20000,2,2,2,23,0,0,0,0,0,0,8647,0
5381,20000,1,2,2,23,1,2,0,0,0,0,17682,1
6041,20000,2,2,2,23,2,2,7,7,7,6,2400,1
18441,20000,2,2,2,23,0,0,0,-2,-2,-2,8936,0
7837,20000,1,2,2,23,-1,0,0,0,0,0,15879,1
5884,20000,2,2,1,23,2,0,0,0,2,0,16219,1
17011,20000,2,2,2,23,0,0,0,0,0,0,16027,1
9428,20000,1,1,2,23,0,0,0,0,0,-2,18436,0
12171,20000,2,2,1,23,0,0,-1,-1,-1,0,14313,1
18508,20000,2,2,1,23,0,0,2,0,0,0,12483,1
9799,20000,2,1,2,23,1,2,0,0,-1,0,6081,1
3960,20000,1,3,2,23,-1,2,-1,-1,-1,-1,780,0
12438,20000,1,1,2,23,0,0,0,0,0,0,18311,1
10704,20000,2,1,2,23,0,0,0,2,0,0,15573,1
9665,20000,1,2,2,23,0,0,2,0,0,-2,16831,1
9695,20000,1,3,2,23,2,2,2,2,3,2,15034,1
18856,20000,2,1,2,23,0,0,0,0,0,0,14302,0
23979,30000,1,2,2,23,0,0,2,2,0,0,14404,1
7353,30000,2,1,2,23,0,0,0,0,0,0,28239,0
17014,30000,2,1,2,23,0,0,0,0,0,0,27013,0
21562,30000,2,2,1,23,2,0,0,0,0,0,27997,0
18408,30000,2,1,2,23,0,0,0,0,0,0,17462,0
25256,30000,2,1,2,23,2,0,0,0,0,0,25366,1
11662,30000,2,2,2,23,2,0,0,2,2,2,16089,1
17219,30000,2,2,2,23,0,0,2,2,2,2,18497,0
22207,30000,2,2,2,23,0,0,0,0,0,0,28347,1
5615,30000,1,2,2,23,0,0,0,0,0,0,26725,1
3294,30000,1,1,2,23,0,0,0,0,0,0,29025,0
10820,30000,2,2,2,23,-1,-1,-1,-1,-1,-1,1393,0
11654,30000,2,1,2,23,1,2,0,0,0,0,10764,1
10483,30000,2,1,1,23,0,0,0,0,0,0,26669,1
25276,30000,2,2,2,23,0,0,0,0,0,0,28767,1
16996,30000,2,3,2,23,4,4,3,2,0,0,15947,0
18386,30000,2,3,2,23,0,0,0,0,0,0,28371,1
25354,30000,2,1,1,23,-1,-1,3,2,0,0,6630,0
21914,30000,2,2,2,23,1,2,2,2,2,2,11174,1
15806,30000,2,3,1,23,0,0,2,0,0,0,27552,0
13212,30000,2,3,2,23,0,0,2,2,0,0,26280,1
4209,30000,1,3,2,23,2,2,2,2,2,2,10732,1
21564,30000,2,3,2,23,3,2,0,0,0,0,30051,0
15793,30000,2,2,2,23,0,0,0,2,0,0,10550,1
21910,30000,2,2,2,23,0,0,0,0,2,0,19769,0
